"USC00148156","TONGANOXIE, KS US","1978-06-08",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-09",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-10",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-11",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-12",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-13",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-14",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-15",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-16",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-17",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-18",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-19",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-20",,,"0.57",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-21",,,"0.10",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-22",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-23",,,"0.13",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-24",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-25",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-26",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-27",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-28",,,"0.25",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-29",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-30",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-01",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-02",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-03",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-04",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-05",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-06",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-07",,,"0.13",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-08",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-09",,,"0.14",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-10",,,"1.61",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-11",,,"0.48",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-12",,,"0.32",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-13",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-14",,,"0.04",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-15",,,"0.24",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-16",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-17",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-18",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-19",,,"0.15",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-20",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-21",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-22",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-23",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-24",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-25",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-26",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-27",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-28",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-29",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-30",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-07-31",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-01",,,"0.72",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-02",,,"0.65",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-03",,,"0.52",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-04",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-05",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-06",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-07",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-08",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-09",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-10",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-11",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-12",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-13",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-14",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-15",,,"0.15",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-16",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-17",,,"0.11",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-18",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-19",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-20",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-21",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-22",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-23",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-24",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-25",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-26",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-27",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-28",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-29",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-30",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-08-31",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-01",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-02",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-03",,,"0.20",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-04",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-05",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-06",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-07",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-08",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-09",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-10",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-11",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-12",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-13",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-14",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-15",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-16",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-17",,,"0.12",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-18",,,"2.73",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-19",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-20",,,"0.44",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-21",,,"0.11",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-22",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-23",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-24",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-25",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-26",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-27",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-28",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-29",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-09-30",,,"0.74",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-01",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-02",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-03",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-04",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-05",,,"0.03",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-06",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-07",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-08",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-09",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-10",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-11",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-12",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-13",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-14",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-15",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-16",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-17",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-18",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-19",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-20",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-21",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-22",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-23",,,"0.12",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-24",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-25",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-26",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-27",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-28",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-29",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-30",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-10-31",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-11-01",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-11-02",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-11-03",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-11-04",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-11-05",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-11-06",,,"1.10",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-11-07",,,"0.00",,,,,,,,,,,
